lat,lon,n_px,area_km2,early,late,diff,sum_diff,tile
40.7274,111.582,5,1.25,3.8,16.4,12.7,63.0,40.0_110.0
28.9022,105.4611,4,1.0,5.4,20.8,15.4,62.0,28.0_104.0
38.1582,114.6003,3,0.75,8.3,29.0,20.6,62.0,38.0_114.0
31.486,104.665,2,0.5,11.6,42.6,31.0,62.0,30.0_104.0
30.7366,104.2353,3,0.75,7.2,27.9,20.7,62.0,30.0_104.0
39.7787,113.1019,5,1.25,3.6,16.0,12.3,62.0,38.0_112.0
30.819,106.1225,2,0.5,13.6,44.8,31.1,62.0,30.0_106.0
31.4994,104.6043,4,1.0,4.1,19.5,15.4,62.0,30.0_104.0
37.2666,106.5716,4,1.0,0.4,15.9,15.4,62.0,36.0_106.0
39.6876,113.6818,4,1.0,4.3,19.9,15.6,62.0,38.0_112.0
29.75,116.1297,4,1.0,4.1,19.4,15.4,62.0,28.0_116.0
29.3502,102.6505,2,0.5,10.6,41.4,30.8,62.0,28.0_102.0
29.2918,121.5948,4,1.0,2.2,17.8,15.6,62.0,28.0_120.0
29.3929,121.4567,4,1.0,4.5,20.0,15.5,62.0,28.0_120.0
34.3942,111.6336,4,1.0,4.3,19.8,15.4,62.0,34.0_110.0
31.1109,120.7347,4,1.0,5.2,20.7,15.5,62.0,30.0_120.0
30.6052,117.8423,5,1.25,1.3,13.7,12.4,62.0,30.0_116.0
30.5113,117.3806,2,0.5,8.5,39.7,31.2,62.0,30.0_116.0
38.1739,110.6185,4,1.0,0.3,15.9,15.6,62.0,38.0_110.0
39.6464,109.8497,3,0.75,0.9,21.7,20.8,62.0,38.0_108.0
35.6851,112.5252,5,1.25,2.9,15.3,12.4,62.0,34.0_112.0
34.2078,112.6398,4,1.0,1.1,16.7,15.5,62.0,34.0_112.0
37.3183,118.636,4,1.0,6.3,21.8,15.5,62.0,36.0_118.0
30.3084,112.365,3,0.75,5.9,26.5,20.6,62.0,30.0_112.0
31.4321,112.2872,4,1.0,5.5,21.1,15.6,62.0,30.0_112.0
42.2889,118.9781,3,0.75,6.9,27.4,20.5,62.0,42.0_118.0
25.1802,121.8039,5,1.25,0.6,13.0,12.5,62.0,24.0_120.0
34.3386,107.4731,5,1.25,3.0,15.4,12.4,62.0,34.0_106.0
27.5828,105.1209,4,1.0,1.9,17.3,15.4,62.0,26.0_104.0
38.6792,117.5468,3,0.75,7.1,27.8,20.7,62.0,38.0_116.0
36.0232,116.9569,3,0.75,0.7,21.5,20.8,62.0,36.0_116.0
32.8941,116.2465,2,0.5,12.9,44.0,31.0,62.0,32.0_116.0
36.9979,103.1184,3,0.75,4.6,25.2,20.6,62.0,36.0_102.0
39.6157,118.0993,2,0.5,12.1,43.3,31.2,62.0,38.0_118.0
40.1614,116.5654,4,1.0,5.8,21.2,15.4,62.0,40.0_116.0
34.6929,103.3489,2,0.5,10.3,41.3,31.0,62.0,34.0_102.0
30.6011,105.2107,4,1.0,2.4,17.6,15.2,61.0,30.0_104.0
39.9997,113.4325,3,0.75,3.4,23.9,20.5,61.0,38.0_112.0
25.4987,103.7397,2,0.5,10.7,41.2,30.5,61.0,24.0_102.0
32.9221,117.4873,4,1.0,5.0,20.1,15.1,61.0,32.0_116.0
39.5012,121.2628,3,0.75,4.9,25.1,20.2,61.0,38.0_120.0
38.7163,117.6467,4,1.0,4.2,19.4,15.2,61.0,38.0_116.0
37.1364,105.4442,4,1.0,0.3,15.6,15.3,61.0,36.0_104.0
34.3924,113.8763,5,1.25,3.2,15.4,12.2,61.0,34.0_112.0
30.2059,115.2269,4,1.0,1.1,16.4,15.3,61.0,30.0_114.0
39.7886,110.0032,4,1.0,3.6,18.9,15.3,61.0,38.0_110.0
30.394,117.227,5,1.25,0.5,12.7,12.3,61.0,30.0_116.0
24.7823,105.3275,2,0.5,12.0,42.5,30.5,61.0,24.0_104.0
38.9251,102.4675,4,1.0,0.5,15.7,15.2,61.0,38.0_102.0
35.2589,117.028,4,1.0,2.3,17.5,15.2,61.0,34.0_116.0
27.0505,120.2889,2,0.5,11.5,42.2,30.7,61.0,26.0_120.0
27.8073,120.8054,4,1.0,4.0,19.3,15.3,61.0,26.0_120.0
27.597,110.0069,3,0.75,7.2,27.5,20.3,61.0,26.0_110.0
31.3984,121.6454,2,0.5,13.3,43.6,30.3,61.0,30.0_120.0
34.541,108.8421,3,0.75,7.1,27.4,20.3,61.0,34.0_108.0
40.0491,116.4576,2,0.5,9.2,39.5,30.4,61.0,40.0_116.0
40.934,106.776,3,0.75,7.6,27.9,20.4,61.0,40.0_106.0
36.0546,119.5485,3,0.75,6.2,26.4,20.2,61.0,36.0_118.0
25.8973,114.9945,4,1.0,2.9,18.3,15.4,61.0,24.0_114.0
41.4927,120.3819,5,1.25,3.8,16.0,12.2,61.0,40.0_120.0
37.3796,118.9107,3,0.75,2.1,22.0,19.8,60.0,36.0_118.0
31.167,120.9334,2,0.5,13.4,43.6,30.2,60.0,30.0_120.0
24.2444,118.0442,4,1.0,1.5,16.5,15.0,60.0,24.0_118.0
40.2252,116.7168,5,1.25,2.2,14.2,11.9,60.0,40.0_116.0
31.8363,116.5654,4,1.0,2.9,17.9,14.9,60.0,30.0_116.0
36.8197,111.6336,2,0.5,9.2,38.9,29.8,60.0,36.0_110.0
34.3134,118.2969,4,1.0,4.1,19.1,15.0,60.0,34.0_118.0
32.4909,112.3669,4,1.0,4.2,19.1,14.9,60.0,32.0_112.0
32.5785,115.5739,4,1.0,1.9,17.0,15.0,60.0,32.0_114.0
30.3934,114.7485,4,1.0,1.1,16.1,15.0,60.0,30.0_114.0
32.1206,114.939,5,1.25,1.9,14.0,12.1,60.0,32.0_114.0
35.0267,102.9671,5,1.25,2.5,14.5,12.0,60.0,34.0_102.0
28.782,120.2507,4,1.0,5.1,20.0,14.9,60.0,28.0_120.0
26.9742,108.6602,2,0.5,11.6,41.6,30.1,60.0,26.0_108.0
40.0649,111.3282,4,1.0,2.5,17.5,15.0,60.0,40.0_110.0
30.2072,120.9667,5,1.25,1.9,13.8,11.9,60.0,30.0_120.0
37.0791,114.5476,4,1.0,5.4,20.3,14.9,60.0,36.0_114.0
37.9628,113.6279,4,1.0,2.0,17.1,15.1,60.0,36.0_112.0
33.0075,117.1908,4,1.0,2.2,17.2,15.0,60.0,32.0_116.0
36.8107,111.6471,2,0.5,8.0,37.8,29.8,60.0,36.0_110.0
39.832,112.9384,3,0.75,2.2,22.3,20.1,60.0,38.0_112.0
36.9814,105.8833,4,1.0,4.0,18.9,15.0,60.0,36.0_104.0
31.7824,106.0933,2,0.5,7.3,36.7,29.3,59.0,30.0_106.0
31.6741,119.5761,5,1.25,4.3,16.2,11.9,59.0,30.0_118.0
31.468,118.225,2,0.5,11.5,41.1,29.5,59.0,30.0_118.0
39.379,121.8488,5,1.25,1.6,13.4,11.8,59.0,38.0_120.0
29.4415,103.7337,3,0.75,0.8,20.5,19.7,59.0,28.0_102.0
41.973,120.2882,3,0.75,4.5,24.0,19.5,59.0,40.0_120.0
31.8595,107.2326,3,0.75,0.9,20.6,19.7,59.0,30.0_106.0
30.7426,117.3963,2,0.5,11.3,41.0,29.7,59.0,30.0_116.0
38.1537,109.59,4,1.0,5.3,20.1,14.8,59.0,38.0_108.0
29.7709,104.8297,3,0.75,4.8,24.5,19.7,59.0,28.0_104.0
37.4407,112.5151,4,1.0,3.8,18.6,14.7,59.0,36.0_112.0
31.6035,121.2374,3,0.75,6.9,26.7,19.8,59.0,30.0_120.0
35.801,107.6141,5,1.25,2.6,14.4,11.8,59.0,34.0_106.0
36.4491,103.7509,4,1.0,2.3,17.0,14.7,59.0,36.0_102.0
28.7685,104.5864,2,0.5,10.8,40.5,29.7,59.0,28.0_104.0
28.6166,118.523,3,0.75,2.0,21.8,19.8,59.0,28.0_118.0
24.7284,118.1869,2,0.5,13.0,42.7,29.7,59.0,24.0_118.0
42.0277,119.3008,4,1.0,4.3,19.0,14.7,59.0,42.0_118.0
26.6485,102.2732,4,1.0,2.8,17.6,14.9,59.0,26.0_102.0
36.64,114.4633,2,0.5,11.2,40.1,28.9,58.0,36.0_114.0
31.4073,119.8995,5,1.25,3.7,15.2,11.5,58.0,30.0_118.0
38.5894,106.2617,2,0.5,8.9,38.1,29.2,58.0,38.0_106.0
30.9762,121.4882,2,0.5,12.5,41.6,29.1,58.0,30.0_120.0
25.913,115.3807,4,1.0,3.8,18.4,14.6,58.0,24.0_114.0
27.7591,111.2867,4,1.0,4.1,18.7,14.6,58.0,26.0_110.0
37.7869,120.7688,3,0.75,7.3,26.6,19.3,58.0,36.0_120.0
36.5749,114.7014,4,1.0,2.3,16.8,14.5,58.0,36.0_114.0
27.7433,120.2923,4,1.0,2.4,17.0,14.5,58.0,26.0_120.0
34.6503,113.72,3,0.75,5.4,24.8,19.4,58.0,34.0_112.0
38.8993,117.695,3,0.75,6.3,25.6,19.2,58.0,38.0_116.0
37.5443,110.4786,3,0.75,0.4,19.7,19.3,58.0,36.0_110.0
36.5337,104.1948,3,0.75,6.0,25.4,19.4,58.0,36.0_104.0
28.7068,121.6296,4,1.0,1.3,15.8,14.4,58.0,28.0_120.0
32.7279,116.8978,4,1.0,3.8,18.0,14.2,57.0,32.0_116.0
27.8702,113.0912,2,0.5,6.9,35.6,28.7,57.0,26.0_112.0
36.6591,103.6993,4,1.0,3.8,18.0,14.2,57.0,36.0_102.0
38.3513,112.7228,3,0.75,2.7,21.8,19.1,57.0,38.0_112.0
28.8258,115.8815,4,1.0,4.4,18.6,14.2,57.0,28.0_114.0
30.3204,105.4824,3,0.75,7.3,26.3,19.0,57.0,30.0_104.0
28.7124,120.0464,4,1.0,1.9,16.1,14.2,57.0,28.0_120.0
35.1413,111.2376,3,0.75,5.1,24.1,18.9,57.0,34.0_110.0
36.9724,117.1942,2,0.5,11.9,40.3,28.4,57.0,36.0_116.0
29.5928,107.571,3,0.75,3.3,22.3,19.0,57.0,28.0_106.0
32.1637,119.3353,5,1.25,3.3,14.8,11.5,57.0,32.0_118.0
33.7744,118.371,2,0.5,12.2,40.6,28.4,57.0,32.0_118.0
38.1043,118.901,2,0.5,12.3,40.6,28.3,57.0,38.0_118.0
36.0314,117.019,4,1.0,0.8,15.0,14.3,57.0,36.0_116.0
35.0163,113.8053,4,1.0,1.8,16.1,14.3,57.0,34.0_112.0
30.9851,104.7039,3,0.75,5.8,24.8,19.0,57.0,30.0_104.0
30.6909,105.6868,4,1.0,4.4,18.8,14.3,57.0,30.0_104.0
34.9198,112.624,3,0.75,4.5,23.6,19.1,57.0,34.0_112.0
36.7321,112.2714,4,1.0,2.6,16.8,14.1,57.0,36.0_112.0
32.9682,117.2077,2,0.5,10.6,39.2,28.6,57.0,32.0_116.0
40.5432,109.8954,2,0.5,10.8,39.1,28.3,57.0,40.0_108.0
33.993,102.0733,3,0.75,7.8,26.9,19.1,57.0,32.0_102.0
25.072,116.3902,4,1.0,3.3,17.7,14.4,57.0,24.0_116.0
31.6544,121.3467,3,0.75,1.4,20.3,18.9,57.0,30.0_120.0
31.3692,120.399,2,0.5,9.4,37.7,28.3,57.0,30.0_120.0
33.216,120.7029,3,0.75,7.2,26.4,19.2,57.0,32.0_120.0
24.8541,118.7326,3,0.75,6.1,25.0,18.9,57.0,24.0_118.0
28.7918,118.7026,3,0.75,6.5,25.3,18.9,57.0,28.0_118.0
36.1864,117.3784,2,0.5,5.6,34.3,28.7,57.0,36.0_116.0
34.0349,118.8718,3,0.75,1.2,20.1,18.9,57.0,34.0_118.0
42.4117,107.5733,2,0.5,8.3,37.1,28.7,57.0,42.0_106.0
31.0495,103.9029,3,0.75,5.3,24.1,18.8,56.0,30.0_102.0
25.7951,112.9766,4,1.0,4.1,18.1,14.0,56.0,24.0_112.0
41.5426,113.6189,4,1.0,2.3,16.4,14.1,56.0,40.0_112.0
31.5769,107.0534,4,1.0,3.4,17.5,14.0,56.0,30.0_106.0
29.4625,119.997,2,0.5,8.3,36.4,28.2,56.0,28.0_118.0
32.6807,117.0752,2,0.5,9.2,37.3,28.1,56.0,32.0_116.0
38.4876,112.8067,3,0.75,0.9,19.7,18.8,56.0,38.0_112.0
29.3345,115.7704,4,1.0,4.5,18.5,14.0,56.0,28.0_114.0
27.7411,111.2709,4,1.0,4.2,18.1,13.9,56.0,26.0_110.0
34.0035,119.1683,3,0.75,3.9,22.6,18.7,56.0,34.0_118.0
34.3628,107.3622,2,0.5,9.7,37.8,28.1,56.0,34.0_106.0
35.2319,113.8502,2,0.5,6.3,34.4,28.1,56.0,34.0_112.0
25.0428,118.2621,4,1.0,4.9,18.9,14.0,56.0,24.0_118.0
33.7879,118.3598,4,1.0,5.1,19.2,14.1,56.0,32.0_118.0
30.938,121.7779,2,0.5,10.6,38.4,27.8,56.0,30.0_120.0
29.3787,105.6157,3,0.75,4.3,23.1,18.7,56.0,28.0_104.0
33.6475,114.753,4,1.0,4.9,19.0,14.0,56.0,32.0_114.0
35.4617,119.5935,3,0.75,3.9,22.5,18.6,56.0,34.0_118.0
31.9441,119.9228,2,0.5,7.2,35.3,28.1,56.0,30.0_118.0
36.7523,120.0172,3,0.75,6.9,25.7,18.8,56.0,36.0_120.0
37.5878,108.7613,3,0.75,7.0,25.8,18.7,56.0,36.0_108.0
30.2111,104.0766,3,0.75,4.4,23.0,18.6,56.0,30.0_104.0
37.9718,114.4274,2,0.5,12.8,40.9,28.1,56.0,36.0_114.0
39.4967,109.8595,2,0.5,2.2,30.0,27.9,56.0,38.0_108.0
38.2447,106.3448,4,1.0,3.0,17.0,14.1,56.0,38.0_106.0
31.4747,118.2587,2,0.5,7.8,35.5,27.7,55.0,30.0_118.0
40.6982,122.1394,4,1.0,3.0,16.8,13.7,55.0,40.0_122.0
37.3834,110.8701,4,1.0,1.5,15.3,13.8,55.0,36.0_110.0
31.1124,108.0801,3,0.75,4.2,22.6,18.4,55.0,30.0_108.0
30.8714,120.0052,3,0.75,3.1,21.4,18.2,55.0,30.0_120.0
39.4315,118.8606,4,1.0,2.0,15.8,13.8,55.0,38.0_118.0
36.5502,115.2583,2,0.5,9.6,37.1,27.5,55.0,36.0_114.0
34.6188,108.9342,2,0.5,10.1,37.4,27.4,55.0,34.0_108.0
30.6588,120.4693,3,0.75,2.5,20.9,18.4,55.0,30.0_120.0
35.5643,115.959,4,1.0,3.2,16.8,13.6,55.0,34.0_114.0
35.7316,115.3122,4,1.0,2.6,16.3,13.7,55.0,34.0_114.0
36.2088,118.1936,3,0.75,5.2,23.4,18.2,55.0,36.0_118.0
30.0635,112.3653,5,1.25,2.2,13.3,11.0,55.0,30.0_112.0
29.2626,120.0958,4,1.0,4.6,18.4,13.8,55.0,28.0_120.0
37.9435,102.6851,5,1.25,1.5,12.5,11.0,55.0,36.0_102.0
28.9549,115.8454,5,1.25,2.1,13.0,11.0,55.0,28.0_114.0
32.4194,118.7161,3,0.75,1.0,19.3,18.4,55.0,32.0_118.0
39.701,109.8168,2,0.5,0.6,28.1,27.5,55.0,38.0_108.0
33.5296,119.1862,2,0.5,11.8,39.4,27.6,55.0,32.0_118.0
35.4812,103.0323,2,0.5,10.2,37.6,27.4,55.0,34.0_102.0
31.1873,114.3555,2,0.5,1.1,28.3,27.3,55.0,30.0_114.0
30.746,121.185,4,1.0,2.6,16.4,13.8,55.0,30.0_120.0
28.8674,108.7253,4,1.0,1.6,15.3,13.8,55.0,28.0_108.0
39.9728,113.0126,2,0.5,6.7,34.3,27.6,55.0,38.0_112.0
28.4699,121.6016,4,1.0,3.8,17.5,13.7,55.0,28.0_120.0
31.0009,104.6986,4,1.0,3.2,16.9,13.7,55.0,30.0_104.0
34.8778,119.1084,3,0.75,4.2,22.4,18.3,55.0,34.0_118.0
38.1312,117.4592,2,0.5,3.0,30.4,27.4,55.0,38.0_116.0
30.4971,104.4134,3,0.75,6.2,24.4,18.2,55.0,30.0_104.0
24.9754,102.2957,2,0.5,9.6,37.1,27.5,55.0,24.0_102.0
24.8077,113.6272,3,0.75,7.0,25.1,18.1,54.0,24.0_112.0
27.2684,117.6074,4,1.0,2.0,15.5,13.5,54.0,26.0_116.0
29.7297,113.8345,4,1.0,3.2,16.8,13.6,54.0,28.0_112.0
34.8314,117.3058,3,0.75,5.1,23.2,18.1,54.0,34.0_116.0
36.8545,117.7242,4,1.0,5.3,18.7,13.4,54.0,36.0_116.0
41.1204,122.0024,2,0.5,8.8,36.0,27.2,54.0,40.0_122.0
30.2687,120.6999,2,0.5,8.0,34.8,26.8,54.0,30.0_120.0
37.5047,102.902,4,1.0,1.4,14.9,13.4,54.0,36.0_102.0
38.3064,109.6798,2,0.5,9.0,36.2,27.2,54.0,38.0_108.0
39.0538,121.9252,5,1.25,3.2,14.0,10.9,54.0,38.0_120.0
31.5762,121.5991,5,1.25,2.2,12.9,10.7,54.0,30.0_120.0
34.4796,109.0779,2,0.5,11.8,39.0,27.2,54.0,34.0_108.0
37.7599,107.4273,3,0.75,4.7,22.8,18.1,54.0,36.0_106.0
39.0296,117.3829,2,0.5,10.4,37.5,27.2,54.0,38.0_116.0
30.4282,114.6475,4,1.0,4.0,17.6,13.5,54.0,30.0_114.0
34.2157,119.5983,4,1.0,5.2,18.8,13.6,54.0,34.0_118.0
37.6042,109.5009,3,0.75,1.2,19.0,17.8,54.0,36.0_108.0
24.4948,116.7136,4,1.0,2.5,16.1,13.6,54.0,24.0_116.0
29.0661,120.4259,4,1.0,2.1,15.6,13.6,54.0,28.0_120.0
37.7135,112.6308,2,0.5,9.7,37.0,27.2,54.0,36.0_112.0
26.8057,119.6893,2,0.5,6.3,33.4,27.1,54.0,26.0_118.0
30.372,111.5752,4,1.0,2.3,15.9,13.6,54.0,30.0_110.0
29.0014,119.2057,3,0.75,4.3,22.3,18.0,54.0,28.0_118.0
27.0221,112.8022,3,0.75,0.6,18.8,18.1,54.0,26.0_112.0
28.0218,116.4699,4,1.0,0.6,14.2,13.6,54.0,28.0_116.0
35.6878,112.222,2,0.5,8.3,35.0,26.8,54.0,34.0_112.0
30.8324,120.8459,2,0.5,11.1,38.2,27.0,54.0,30.0_120.0
30.1767,119.3681,4,1.0,2.5,15.9,13.4,54.0,30.0_118.0
29.1077,121.3983,2,0.5,6.0,33.2,27.1,54.0,28.0_120.0
33.7632,118.3688,4,1.0,4.4,18.0,13.6,54.0,32.0_118.0
27.4211,106.2348,4,1.0,1.7,15.2,13.4,54.0,26.0_106.0
35.1129,111.0273,2,0.5,10.3,37.4,27.1,54.0,34.0_110.0
41.1653,121.5151,4,1.0,1.2,14.7,13.5,54.0,40.0_120.0
32.656,119.0043,2,0.5,11.1,37.9,26.8,54.0,32.0_118.0
31.1858,104.397,3,0.75,5.9,24.0,18.1,54.0,30.0_104.0
37.6293,118.2351,4,1.0,0.9,14.4,13.5,54.0,36.0_118.0
32.1563,119.2772,4,1.0,2.8,16.4,13.6,54.0,32.0_118.0
26.4868,112.934,4,1.0,3.2,16.7,13.5,54.0,26.0_112.0
30.4881,104.2353,3,0.75,5.1,22.6,17.5,53.0,30.0_104.0
37.1667,122.5639,4,1.0,3.5,16.7,13.1,53.0,36.0_122.0
25.52,119.4568,4,1.0,2.2,15.5,13.3,53.0,24.0_118.0
37.5788,112.3298,4,1.0,4.1,17.4,13.2,53.0,36.0_112.0
30.7448,121.167,4,1.0,2.2,15.4,13.3,53.0,30.0_120.0
34.3448,107.4542,3,0.75,4.6,22.2,17.7,53.0,34.0_106.0
34.3898,113.821,2,0.5,11.5,37.9,26.4,53.0,34.0_112.0
30.0239,120.0194,2,0.5,10.5,37.1,26.5,53.0,30.0_120.0
37.846,107.1578,2,0.5,1.8,28.4,26.7,53.0,36.0_106.0
28.7453,121.2868,3,0.75,5.0,22.8,17.8,53.0,28.0_120.0
27.85,121.1468,2,0.5,7.9,34.4,26.5,53.0,26.0_120.0
33.7228,111.6404,4,1.0,0.4,13.8,13.4,53.0,32.0_110.0
27.2976,103.6746,2,0.5,7.3,33.7,26.4,53.0,26.0_102.0
33.7946,115.7861,2,0.5,10.0,36.6,26.6,53.0,32.0_114.0
26.8274,119.7177,3,0.75,5.0,22.6,17.6,53.0,26.0_118.0
34.4032,119.193,4,1.0,2.7,16.1,13.3,53.0,34.0_118.0
28.1719,104.5182,3,0.75,3.4,21.1,17.7,53.0,28.0_104.0
36.7097,104.912,2,0.5,6.1,32.8,26.6,53.0,36.0_104.0
39.7336,105.7654,4,1.0,4.0,17.3,13.3,53.0,38.0_104.0
27.5311,120.509,2,0.5,10.6,37.1,26.5,53.0,26.0_120.0
29.6579,113.8682,2,0.5,9.3,35.9,26.6,53.0,28.0_112.0
25.1573,105.0625,4,1.0,3.9,17.1,13.2,53.0,24.0_104.0
42.2335,113.8667,3,0.75,1.0,18.7,17.7,53.0,42.0_112.0
34.6383,115.2441,3,0.75,2.7,20.3,17.7,53.0,34.0_114.0
37.7629,114.5666,2,0.5,6.8,33.4,26.7,53.0,36.0_114.0
38.5647,114.0164,2,0.5,0.4,27.0,26.6,53.0,38.0_114.0
29.994,122.0683,3,0.75,4.8,22.6,17.8,53.0,28.0_122.0
30.2335,112.3081,3,0.75,4.0,21.8,17.8,53.0,30.0_112.0
32.5909,112.9003,4,1.0,0.4,13.8,13.4,53.0,32.0_112.0
29.2761,106.374,4,1.0,3.2,16.5,13.3,53.0,28.0_106.0
36.1527,112.2434,4,1.0,3.7,16.5,12.9,52.0,36.0_112.0
24.0771,115.1775,4,1.0,2.2,15.1,12.9,52.0,24.0_114.0
29.4625,105.2848,3,0.75,2.7,20.2,17.5,52.0,28.0_104.0
35.9483,102.0329,3,0.75,2.9,20.2,17.3,52.0,34.0_102.0
30.7516,121.1423,4,1.0,4.1,17.0,12.9,52.0,30.0_120.0
30.6921,120.0935,4,1.0,3.6,16.6,13.0,52.0,30.0_120.0
33.6228,119.9228,4,1.0,1.0,14.1,13.1,52.0,32.0_118.0
30.6078,118.9347,3,0.75,6.0,23.4,17.4,52.0,30.0_118.0
37.0383,104.6814,3,0.75,0.3,17.7,17.3,52.0,36.0_104.0
36.0232,108.2193,3,0.75,0.4,17.8,17.4,52.0,36.0_108.0
40.5971,109.6495,4,1.0,3.5,16.5,13.1,52.0,40.0_108.0
37.0039,117.1718,2,0.5,5.3,31.2,25.9,52.0,36.0_116.0
28.5956,112.2625,2,0.5,4.2,30.2,26.0,52.0,28.0_112.0
27.1089,113.9288,4,1.0,1.8,14.9,13.1,52.0,26.0_112.0
37.432,104.3311,3,0.75,0.6,18.0,17.4,52.0,36.0_104.0
29.0732,121.444,3,0.75,1.2,18.4,17.2,52.0,28.0_120.0
34.3471,115.6379,2,0.5,9.5,35.3,25.8,52.0,34.0_114.0
28.8763,108.7613,2,0.5,6.5,32.5,26.0,52.0,28.0_108.0
30.9672,103.5915,3,0.75,3.7,20.8,17.2,52.0,30.0_102.0
36.1347,103.5039,4,1.0,2.7,15.8,13.1,52.0,36.0_102.0
31.045,105.3701,3,0.75,2.3,19.5,17.2,52.0,30.0_104.0
28.2958,117.165,4,1.0,1.8,14.9,13.1,52.0,28.0_116.0
36.0224,111.8447,4,1.0,1.5,14.5,13.0,52.0,36.0_110.0
30.7965,120.125,3,0.75,1.8,19.0,17.2,52.0,30.0_120.0
39.9129,113.4265,3,0.75,4.2,21.4,17.2,52.0,38.0_112.0
35.0979,114.4102,3,0.75,1.7,18.6,16.9,51.0,34.0_114.0
26.6508,119.9565,2,0.5,0.8,26.1,25.4,51.0,26.0_118.0
24.1961,102.902,4,1.0,2.2,15.0,12.8,51.0,24.0_102.0
26.2802,107.571,2,0.5,4.9,30.4,25.5,51.0,26.0_106.0
26.6238,102.2597,2,0.5,1.2,26.7,25.6,51.0,26.0_102.0
35.9678,115.816,3,0.75,2.2,19.0,16.9,51.0,34.0_114.0
39.5985,112.3905,3,0.75,1.9,18.9,17.0,51.0,38.0_112.0
30.8437,105.3971,2,0.5,8.3,33.6,25.3,51.0,30.0_104.0
31.2614,106.3066,2,0.5,6.8,32.6,25.7,51.0,30.0_106.0
31.1558,104.4673,3,0.75,3.1,20.1,17.0,51.0,30.0_104.0
31.0974,106.5649,3,0.75,5.9,22.9,16.9,51.0,30.0_106.0
40.6884,122.2585,3,0.75,5.5,22.5,17.0,51.0,40.0_122.0
36.6288,121.057,4,1.0,0.7,13.3,12.6,51.0,36.0_120.0
28.642,121.5428,3,0.75,3.3,20.2,16.9,51.0,28.0_120.0
29.9715,115.3834,3,0.75,2.0,19.1,17.1,51.0,28.0_114.0
31.2793,117.9061,2,0.5,5.6,31.1,25.5,51.0,30.0_116.0
41.8922,114.0733,3,0.75,4.3,21.4,17.1,51.0,40.0_114.0
38.9689,117.311,4,1.0,4.2,17.0,12.8,51.0,38.0_116.0
41.8615,114.1085,4,1.0,1.3,14.1,12.8,51.0,40.0_114.0
40.0783,120.1227,2,0.5,9.9,35.6,25.7,51.0,40.0_120.0
38.8768,106.3931,4,1.0,0.7,13.4,12.7,51.0,38.0_106.0
36.7366,110.9509,4,1.0,0.6,13.4,12.7,51.0,36.0_110.0
38.0758,106.8194,3,0.75,0.5,17.4,16.9,51.0,38.0_106.0
41.6055,119.3053,4,1.0,3.1,15.9,12.8,51.0,40.0_118.0
25.4021,112.1951,2,0.5,8.8,34.5,25.7,51.0,24.0_112.0
39.1613,118.5724,3,0.75,5.0,22.2,17.1,51.0,38.0_118.0
31.5286,118.4462,4,1.0,4.2,17.0,12.8,51.0,30.0_118.0
41.7043,116.1611,4,1.0,0.3,13.0,12.7,51.0,40.0_116.0
39.1209,110.5444,3,0.75,4.9,21.9,17.0,51.0,38.0_110.0
30.8684,116.3273,4,1.0,1.8,14.5,12.7,51.0,30.0_116.0
34.4122,109.0869,2,0.5,9.3,34.9,25.6,51.0,34.0_108.0
42.2815,115.0203,2,0.5,4.7,30.4,25.7,51.0,42.0_114.0
33.2324,115.1767,3,0.75,0.7,17.7,17.0,51.0,32.0_114.0
42.0524,119.2828,2,0.5,9.0,34.7,25.6,51.0,42.0_118.0
32.1395,114.9911,3,0.75,2.2,19.4,17.1,51.0,32.0_114.0
35.1219,106.8771,2,0.5,5.4,30.8,25.5,51.0,34.0_106.0
41.1922,122.8985,4,1.0,3.0,15.9,12.9,51.0,40.0_122.0
30.1377,121.197,3,0.75,6.4,23.3,16.9,51.0,30.0_120.0
37.5372,107.6283,4,1.0,3.8,16.6,12.8,51.0,36.0_106.0
38.2188,110.1222,2,0.5,0.4,25.7,25.3,51.0,38.0_110.0
24.8294,118.6989,4,1.0,3.8,16.5,12.7,51.0,24.0_118.0
30.2246,121.0742,3,0.75,5.4,22.1,16.7,50.0,30.0_120.0
38.814,105.7003,4,1.0,1.9,14.4,12.5,50.0,38.0_104.0
37.8393,115.5076,3,0.75,6.5,23.2,16.7,50.0,36.0_114.0
31.7262,120.1564,3,0.75,6.1,22.6,16.5,50.0,30.0_120.0
27.0655,107.4857,3,0.75,4.8,21.4,16.7,50.0,26.0_106.0
34.5874,117.3537,3,0.75,3.1,19.9,16.7,50.0,34.0_116.0
36.9657,114.5913,2,0.5,6.3,31.4,25.0,50.0,36.0_114.0
25.73,108.896,3,0.75,4.4,20.9,16.5,50.0,24.0_108.0
39.058,117.7968,3,0.75,6.5,23.2,16.7,50.0,38.0_116.0
39.061,116.1484,3,0.75,6.2,22.8,16.6,50.0,38.0_116.0
30.3743,104.1282,2,0.5,4.8,29.9,25.2,50.0,30.0_104.0
30.6617,104.3535,3,0.75,5.4,21.9,16.5,50.0,30.0_104.0
39.055,116.1664,3,0.75,5.5,22.1,16.5,50.0,38.0_116.0
34.4811,108.8227,3,0.75,4.6,21.4,16.8,50.0,34.0_108.0
31.852,121.057,2,0.5,8.0,33.1,25.1,50.0,30.0_120.0
40.1315,121.0397,3,0.75,0.4,16.9,16.6,50.0,40.0_120.0
