PSTATABB,PNAME,ORISPL,LAT,LON,PLPRMFL,PLFUELCT,CAPFAC,NAMEPCAP,PLNGENAN,PLNOXAN,PLNOXRTA,nox_tpy,gen_gwh
IN,POET Biorefining - Portland,63922,40.414455,-85.025545,NG,GAS,0.65558,3.5,20100.0,10.289,1.024,10.289,20.1
IN,POET Biorefining - Shelbyville,63921,39.56,-85.822,NG,GAS,0.63787,6.1,34085.0,18.14,1.064,18.14,34.085
IN,"POET Biorefining- Alexandria, LLC",63924,40.294347,-85.654444,NG,GAS,0.52329,3.6,16502.61,8.154,0.988,8.154,16.50261
IN,Peru (IN),1037,40.7551,-86.0575,DFO,OIL,6e-05,1.8,1.0,0.019,38.0,0.019,0.001
IN,Portside Energy,55096,41.6317,-87.1728,NG,GAS,0.43425,61.0,232045.0,103.451,0.892,103.451,232.045
IN,Primient,64854,40.376319,-86.843695,NG,GAS,0.71907,61.8,389281.0,131.293,0.675,131.293,389.281
IN,Purdue CHP,65400,40.417023,-86.915334,NG,GAS,1.03874,13.3,121022.0,224.601,3.712,224.601,121.022
IN,Purdue University-Wade Utility,50240,40.4172,-86.9122,NG,GAS,0.37868,43.3,143637.502,47.264,0.658,47.264,143.637502
IN,R M Schahfer Generating Station,6085,41.2164,-87.0261,BIT,COAL,0.16024,1105.0,1551105.024,1357.29,1.75,1357.29,1551.105024
IN,Richmond (IN),7335,39.839572,-84.965682,NG,GAS,0.01869,82.8,13559.0,11.292,1.666,11.292,13.559
IN,Rockport,6166,37.9256,-87.0372,SUB,COAL,0.10949,2600.0,2493652.0,1149.439,0.922,1149.439,2493.652
IN,SABIC Innovative Plastics Mt. Vernon,58063,37.910278,-87.926111,NG,GAS,0.53933,108.0,510249.0,912.225,3.576,912.225,510.249
IN,Sagamore Plant Cogeneration,50903,40.4439,-86.86,NG,GAS,0.25968,7.4,16833.38,9.963,1.184,9.963,16.833380000000002
IN,St. Joseph Energy Center LLC,57794,41.698992,-86.479699,NG,GAS,0.7312,780.0,4996115.0,117.709,0.047,117.709,4996.115
IN,Sugar Creek Generating Station,55364,39.3931,-87.5108,NG,GAS,0.54341,619.4,2948492.0,83.275,0.056,83.275,2948.492
IN,Twin Bridges LFGTE,54925,39.744983,-86.494658,NG,GAS,0.05459,12.8,6120.994,0.0,0.0,0.0,6.120994
IN,US Steel Corp - Gary Works,50733,41.622426,-87.328936,PRG,OTHF,0.86359,161.0,1217968.0,91.368,0.15,91.368,1217.968
IN,University of Notre Dame,50366,41.7094,-86.2367,NG,GAS,0.25151,39.6,87246.195,44.06,1.01,44.06,87.246195
IN,Veolia ES Blackfoot Landfill Facility,58577,38.327222,-87.200556,LFG,BIOMASS,0.32252,3.2,9041.0,0.0,0.0,0.0,9.041
IN,Vermillion Generating Station,55111,39.922328,-87.446358,NG,GAS,0.09385,692.0,568920.0,116.286,0.409,116.286,568.92
IN,Wabash River Highland Plant,57842,39.53,-87.4247,NG,GAS,0.25364,192.0,426598.0,102.003,0.478,102.003,426.598
IN,Wheatland Generating Facility LLC,55224,38.6716,-87.2931,NG,GAS,0.01901,500.4,83325.0,103.276,2.479,103.276,83.325
IN,Whitewater Valley,1040,39.8028,-84.8953,BIT,COAL,0.01977,93.9,16259.0,48.214,5.931,48.214,16.259
IN,"Whiting Clean Energy, Inc.",55259,41.6739,-87.4775,NG,GAS,0.55928,576.8,2825923.0,81.412,0.058,81.412,2825.923
IN,Worthington Generation,55148,39.0708,-87.0128,NG,GAS,0.02779,242.0,58907.0,27.53,0.935,27.53,58.907
IN,Zimmerman Energy,59425,41.237778,-86.246111,LFG,BIOMASS,0.80211,7.6,53401.001,0.0,0.0,0.0,53.401000999999994
KS,Anthony,1258,37.1517,-98.0311,NG,GAS,0.00042,11.1,41.0,1.621,79.073,1.621,0.041
KS,Ashland,1259,37.193787,-99.763073,DFO,OIL,0.00055,5.6,27.0,0.447,33.111,0.447,0.027
KS,Augusta Electric Plant No 1,1261,37.678454,-96.97193,NG,GAS,0.0,11.5,-132.0,0.186,,0.186,-0.132
KS,Augusta Electric Plant No 2,6791,37.686085,-96.964982,NG,GAS,0.00747,20.7,1355.001,27.376,40.407,27.376,1.355001
KS,Baldwin City Plant No 1,1262,38.7745,-95.1867,DFO,OIL,0.00052,4.2,19.0,0.325,34.211,0.325,0.019
KS,Baldwin City Plant No 2,8020,38.764905,-95.192006,NG,GAS,0.00259,6.4,145.0,1.628,22.455,1.628,0.145
KS,Belleville,1263,39.832769,-97.632038,NG,GAS,0.00142,14.3,178.001,2.959,33.247,2.959,0.178001
KS,Beloit,1264,39.4578,-98.1122,NG,GAS,0.00067,19.3,114.0,1.351,23.702,1.351,0.114
KS,Bonanza BioEnergy LLC,58193,37.9586,-100.8361,NG,GAS,0.31644,2.0,5544.0,2.447,0.883,2.447,5.544
KS,Burlingame,1265,38.7551,-95.8368,NG,GAS,0.00131,4.0,46.062,0.324,14.068,0.324,0.046062
KS,Burlington (KS),1266,38.193441,-95.749953,DFO,OIL,0.00128,10.4,117.0,2.461,42.068,2.461,0.117
KS,CML&P Generating Facility No. 2,59726,37.092977,-95.585154,NG,GAS,0.1896,56.1,93174.0,1127.565,24.203,1127.565,93.174
KS,Chanute 2,1268,37.6953,-95.4586,NG,GAS,0.14124,64.0,79182.999,44.551,1.125,44.551,79.182999
KS,Chanute 3,7018,37.6376,-95.4704,NG,GAS,0.00228,34.8,693.999,9.415,27.133,9.415,0.693999
KS,Cimarron River,1230,37.1611,-100.7619,NG,GAS,0.04525,65.0,25768.0,38.241,2.968,38.241,25.768
KS,Clay Center,1270,39.373966,-97.127211,NG,GAS,0.00074,29.9,193.001,22.553,233.709,22.553,0.193001
KS,Clifton Station,8037,39.6125,-97.2778,NG,GAS,0.01344,87.5,10299.003,25.345,4.922,25.345,10.299003
KS,Coffeyville,1271,37.037344,-95.612689,NG,GAS,0.02839,44.0,10941.0,9.744,1.781,9.744,10.941
KS,Colby,1225,39.403001,-101.038202,NG,GAS,0.01127,16.0,1580.0,4.675,5.918,4.675,1.58
KS,East 12th Street,7013,37.2367,-96.9625,NG,GAS,0.01505,28.1,3704.0,6.822,3.684,6.822,3.704
KS,El Dorado Refinery,58075,37.792778,-96.877222,NG,GAS,0.65519,38.9,223263.6,207.928,1.863,207.928,223.2636
KS,Ellinwood,1274,38.354514,-98.583436,NG,GAS,0.00064,8.5,48.0,0.93,38.75,0.93,0.048
KS,Emporia Energy Center,56502,38.445883,-96.065247,NG,GAS,0.18958,730.2,1212637.001,393.837,0.65,393.837,1212.6370009999998
KS,Erie,1276,37.56681,-95.237499,DFO,OIL,0.00019,4.3,7.001,0.149,42.565,0.149,0.007001
KS,Erie Energy Center,7766,37.574167,-95.237222,DFO,OIL,0.01083,20.0,1897.0,35.432,37.356,35.432,1.897
KS,Fort Dodge aka Judson Large,1233,37.7328,-99.9497,NG,GAS,0.08223,149.0,107336.0,95.244,1.775,95.244,107.336
KS,Fredonia,65374,37.547146,-95.81534,DFO,OIL,0.00057,3.0,15.0,0.214,28.533,0.214,0.015
KS,Garden City,1336,37.9703,-100.8956,NG,GAS,0.03543,256.3,79545.0,96.978,2.438,96.978,79.545
KS,Garnett Municipal,1278,38.2697,-95.2447,DFO,OIL,9e-05,11.7,9.0,0.141,31.333,0.141,0.009
KS,Girard,1279,37.507709,-94.839318,NG,GAS,0.00196,10.8,185.0,1.657,17.914,1.657,0.185
KS,Goodland,1280,39.341622,-101.705188,NG,GAS,0.0,18.7,-2998.001,3.628,,3.628,-2.9980010000000004
KS,Goodman Energy Center,56497,38.9303,-99.3617,NG,GAS,0.12366,103.5,112119.0,1336.308,23.837,1336.308,112.119
KS,Gordon Evans Energy Center,1240,37.7903,-97.521667,NG,GAS,0.13229,378.0,438039.001,90.283,0.412,90.283,438.039001
KS,Great Bend Station aka Arthur Mullergren,1235,38.41,-98.8689,NG,GAS,0.04473,81.6,31976.0,31.392,1.963,31.392,31.976
KS,Hill City,1285,39.3582,-99.8417,DFO,OIL,0.00061,6.9,37.0,0.01,0.541,0.01,0.037
KS,Hoisington,1286,38.513,-98.7747,NG,GAS,0.00065,10.9,61.999,0.855,27.581,0.855,0.061999000000000005
KS,Holcomb,108,37.9308,-100.9725,SUB,COAL,0.51877,348.7,1584630.0,1629.746,2.057,1629.746,1584.63
KS,Holton,1287,39.4735,-95.73155,DFO,OIL,0.00552,21.5,1039.999,35.903,69.044,35.903,1.0399990000000001
KS,Hugoton 2,7011,37.16424,-101.340133,DFO,OIL,0.00011,19.2,18.62,0.307,32.975,0.307,0.01862
KS,Hutchinson Energy Center,1248,38.0906,-97.874722,NG,GAS,0.00823,345.3,24894.003,171.352,13.767,171.352,24.894003
KS,Iola,1291,37.923076,-95.425572,DFO,OIL,0.00354,29.3,909.002,11.945,26.282,11.945,0.909002
KS,Jameson Energy Center,59045,37.954722,-100.830556,NG,GAS,0.00458,27.6,1107.0,17.094,30.883,17.094,1.107
KS,Jeffrey Energy Center,6068,39.286453,-96.117231,SUB,COAL,0.30922,2160.0,5850939.0,2610.044,0.892,2610.044,5850.939
KS,Jetmore,1292,38.080332,-99.893587,DFO,OIL,0.00279,2.5,61.0,1.062,34.82,1.062,0.061
KS,Johnson,6579,37.566881,-101.751065,DFO,OIL,0.00067,6.0,35.0,0.644,36.8,0.644,0.035
KS,"Kansas Ethanol, LLC",65512,38.286173,-98.192128,NG,GAS,0.95926,13.5,113442.0,201.333,3.55,201.333,113.442
KS,Kingman Municipal Power and Light Plant,1296,37.38311,-98.070364,NG,GAS,0.0,19.1,-340.001,9.367,,9.367,-0.340001
KS,La Crosse,1297,38.531667,-99.308333,DFO,OIL,0.0005,5.5,24.0,0.84,70.0,0.84,0.024
KS,La Cygne,1241,38.3481,-94.6456,SUB,COAL,0.47189,1598.9,6609428.0,2699.999,0.817,2699.999,6609.428
KS,Larned,1299,38.176167,-99.099984,DFO,OIL,0.0,16.4,-1292.0,3.101,,3.101,-1.292
KS,Lawrence Energy Center,1250,39.0072,-95.269167,SUB,COAL,0.38242,517.0,1731948.0,1233.363,1.424,1233.363,1731.948
KS,Lincoln,1300,39.03719,-98.152993,DFO,OIL,0.00021,8.8,16.001,0.262,32.748,0.262,0.016001
KS,McPherson 2,1305,38.363411,-97.68335,NG,GAS,0.02011,214.8,37836.999,106.141,5.61,106.141,37.836999000000006
KS,McPherson Municipal Power Plant #3,7515,38.38932,-97.61108,NG,GAS,0.01305,115.6,13218.998,17.051,2.58,17.051,13.218998
KS,Meade,1306,37.285176,-100.332438,NG,GAS,0.00146,8.2,104.999,2.108,40.153,2.108,0.104999
KS,Minneapolis City of,1307,39.1194,-97.7086,NG,GAS,0.00105,9.1,84.001,1.415,33.69,1.415,0.084001
KS,Mulvane 2,7976,37.4908,-97.2216,DFO,OIL,0.00025,9.2,20.0,3.635,363.5,3.635,0.02
KS,Nearman Creek,6064,39.1681,-94.6975,SUB,COAL,0.2409,365.0,770269.0,840.395,2.182,840.395,770.269
KS,Oak Grove Power Producers,57489,37.6297,-94.6414,LFG,BIOMASS,0.64177,3.6,20239.0,0.0,0.0,0.0,20.239
KS,Oberlin (KS),1312,39.8217,-100.5289,DFO,OIL,6e-05,6.9,3.919,0.065,33.172,0.065,0.003919
KS,Osage City,1313,38.633183,-95.827658,NG,GAS,0.0,11.1,-98.002,2.026,,2.026,-0.09800199999999999
KS,Osawatomie City of,1314,38.501719,-94.960069,DFO,OIL,0.00017,6.6,10.0,0.204,40.8,0.204,0.01
KS,Osawatomie Generating Station,7928,38.532161,-94.902633,NG,GAS,0.04924,102.0,43999.0,6.058,0.275,6.058,43.999
KS,Osawatomie Power Plant North Sub,60751,38.501309,-94.956918,DFO,OIL,0.0001,6.0,5.001,0.234,93.581,0.234,0.005001
KS,Osawatomie Power Plant South Sub,60750,38.495623,-94.95255,DFO,OIL,0.00011,6.0,6.0,0.177,59.0,0.177,0.006
KS,Osborne,1315,39.441979,-98.690296,DFO,OIL,0.00013,7.1,7.84,0.139,35.459,0.139,0.00784
KS,Ottawa,1316,38.615579,-95.279742,NG,GAS,0.00244,19.2,377.0,17.417,92.398,17.417,0.377
KS,Pratt,1317,37.6359,-98.7433,NG,GAS,0.02116,15.5,2873.0,4.162,2.897,4.162,2.873
KS,Pratt 2,7447,37.6356,-98.745,NG,GAS,0.00161,16.0,226.0,3.184,28.177,3.184,0.226
KS,Quindaro,1295,39.1492,-94.6381,DFO,OIL,0.00184,382.7,6152.0,102.662,33.375,102.662,6.152
KS,Riverton,1239,37.072616,-94.698704,NG,GAS,0.43618,300.2,1147046.0,112.456,0.196,112.456,1147.046
KS,Rubart,58255,37.558611,-101.099444,NG,GAS,0.06683,120.0,70253.004,901.092,25.653,901.092,70.253004
KS,Russell Downtown,1319,38.893333,-98.856944,NG,GAS,0.00057,15.7,77.999,1.298,33.282,1.298,0.077999
KS,Russell Energy Center,7930,38.899722,-98.839444,NG,GAS,0.01811,15.0,2380.0,5.0,4.202,5.0,2.38
KS,Sabetha Power Plant,1320,39.904922,-95.803367,DFO,OIL,0.0,21.8,-808.001,1.976,,1.976,-0.808001
KS,Sharpe,7973,38.275,-95.6839,DFO,OIL,0.00599,20.0,1050.0,28.16,53.638,28.16,1.05
KS,St John,1322,37.9953,-98.7602,DFO,OIL,0.00029,6.8,17.0,0.392,46.118,0.392,0.017
KS,Sterling,1326,38.2143,-98.2071,DFO,OIL,0.00174,10.3,157.0,1.323,16.854,1.323,0.157
KS,Stockton,1327,39.43619,-99.27793,NG,GAS,0.0,8.6,-210.999,0.341,,0.341,-0.210999
KS,Thunderbird Generator (Tbird),63575,38.468931,-96.25358,DFO,OIL,0.0121,1.0,106.0,1.761,33.226,1.761,0.106
KS,Wamego,1328,39.1992,-96.3086,NG,GAS,0.0,15.2,-459.003,5.123,,5.123,-0.459003
KS,Washington,1329,39.7306,-96.9795,NG,GAS,0.00055,7.2,35.0,0.636,36.343,0.636,0.035
KS,Waste Management Rolling Meadows LFGTE,57023,39.174577,-95.731126,LFG,BIOMASS,0.9246,5.6,45356.997,0.0,0.0,0.0,45.356997
KS,Waste Water Plant Generator,56022,37.227778,-96.989722,DFO,OIL,0.00021,1.6,3.0,0.047,31.333,0.047,0.003
KS,Wellington 1,1330,37.261372,-97.4057,NG,GAS,0.016,24.0,3364.0,4.314,2.565,4.314,3.364
KS,Wellington 2,7339,37.2678,-97.3497,NG,GAS,0.01525,20.0,2671.0,7.14,5.346,7.14,2.671
KS,West 14th Street,1332,37.2354,-97.011,NG,GAS,0.0116,11.0,1118.0,5.641,10.091,5.641,1.118
KS,West Gardner Generating Station,7929,38.7875,-94.9861,NG,GAS,0.07348,408.0,262638.0,47.598,0.362,47.598,262.638
KS,Wolf Creek Generator,62590,38.27433,-95.68403,DFO,OIL,0.0121,1.0,106.0,1.892,35.698,1.892,0.106
KY,Bavarian LFGTE,56277,38.8608,-84.6556,LFG,BIOMASS,0.66322,4.8,27886.999,0.0,0.0,0.0,27.886999
KY,Big Sandy,1353,38.1707,-82.6176,NG,GAS,0.47713,280.5,1172392.0,981.089,1.674,981.089,1172.392
KY,Blue Ridge Generating,59392,37.741111,-83.988889,LFG,BIOMASS,0.1611,1.6,2258.0,0.0,0.0,0.0,2.258
KY,Bluegrass Generating Station,55164,38.3902,-85.4133,NG,GAS,0.00667,624.0,36465.0,14.632,0.803,14.632,36.465
KY,Cane Run,1363,38.1831,-85.8892,NG,GAS,0.68826,807.0,4865509.0,446.595,0.184,446.595,4865.509
KY,Cox Waste to Energy,54850,37.3208,-85.3611,WDS,BIOMASS,0.0211,5.0,924.0,0.552,1.195,0.552,0.924
KY,D B Wilson,6823,37.4497,-87.0806,BIT,COAL,0.6497,509.4,2899169.0,2328.924,1.607,2328.924,2899.169
KY,"DTE Calvert City, LLC",55308,37.048333,-88.353889,NG,GAS,0.88086,26.7,206025.4,120.442,1.169,120.442,206.0254
KY,E W Brown,1355,37.78831,-84.71257,BIT,COAL,0.07551,1457.6,964137.998,265.637,0.551,265.637,964.137998
KY,East Bend,6018,38.9036,-84.8514,BIT,COAL,0.32757,772.0,2215274.0,1410.019,1.273,1410.019,2215.274
KY,Ghent,1356,38.7497,-85.035,BIT,COAL,0.50115,2225.9,9771858.0,6656.711,1.362,6656.711,9771.858
KY,Glasgow LFGTE,60137,36.9874,-85.9575,LFG,BIOMASS,0.49429,1.0,4330.0,0.0,0.0,0.0,4.33
KY,"Green City Recovery, LLC",60703,38.345278,-84.548889,LFG,BIOMASS,0.09852,2.0,1726.0,0.0,0.0,0.0,1.726
KY,Green Valley LFGTE,56278,38.396737,-82.808819,LFG,BIOMASS,0.80451,2.4,16914.0,0.0,0.0,0.0,16.914
KY,H L Spurlock,6041,38.7,-83.8181,BIT,COAL,0.53207,1608.5,7497121.0,2720.207,0.726,2720.207,7497.121
KY,Haefling,1358,38.0794,-84.5194,NG,GAS,0.0,41.4,-191.0,0.038,,0.038,-0.191
KY,Hardin County LFGTE,56280,37.7258,-85.7258,LFG,BIOMASS,0.42437,2.4,8922.0,0.0,0.0,0.0,8.922
KY,John S. Cooper,1384,36.9981,-84.5919,BIT,COAL,0.15845,344.0,477471.0,240.81,1.009,240.81,477.471
KY,Kentucky Mills,55429,37.8948,-86.6854,BLQ,BIOMASS,0.42533,88.0,327875.0,119.346,0.728,119.346,327.875
KY,Laurel Ridge LFGTE,56279,37.035,-84.0933,LFG,BIOMASS,0.00083,4.0,29.0,0.0,0.0,0.0,0.029
KY,Marshall County,55232,37.0286,-88.3958,NG,GAS,0.02277,688.0,137207.0,22.438,0.327,22.438,137.207
KY,Mill Creek,1364,38.0525,-85.9103,BIT,COAL,0.50128,1717.2,7540565.0,5675.51,1.505,5675.51,7540.565
KY,Morehead Generating Facility,62641,38.191,-83.544,LFG,BIOMASS,0.3158,1.4,3873.0,0.0,0.0,0.0,3.873
KY,Paddy's Run,1366,38.223592,-85.841704,NG,GAS,0.01469,210.6,27101.0,11.47,0.846,11.47,27.101
KY,Paducah Power Systems Plant 1,56556,37.03385,-88.615862,NG,GAS,0.11874,120.0,124823.0,51.309,0.822,51.309,124.823
KY,Paradise,1378,37.2608,-86.9783,NG,GAS,0.42212,1853.6,6854191.0,434.057,0.127,434.057,6854.191
KY,Paris (KY),1376,38.2049,-84.2383,DFO,OIL,0.00335,11.5,337.119,5.191,30.796,5.191,0.337119
KY,Pendleton County LFGTE,56327,38.734218,-84.405901,LFG,BIOMASS,0.82227,3.2,23050.0,0.0,0.0,0.0,23.05
KY,R D Green,6639,37.6461,-87.5,NG,GAS,0.02799,586.0,143697.0,79.467,1.106,79.467,143.697
KY,Riverside Generating Company,55198,38.191661,-82.604586,NG,GAS,0.04538,1150.0,457178.0,147.362,0.645,147.362,457.178
KY,Robert Reid,1383,37.6461,-87.5019,OG,OFSL,0.00709,98.8,6138.0,30.51,9.941,30.51,6.138
KY,Shawnee,1379,37.1517,-88.775,SUB,COAL,0.34232,1575.0,4722968.0,6178.265,2.616,6178.265,4722.968
KY,Smith Generating Facility,54,37.8833,-84.1017,NG,GAS,0.0448,1055.0,414068.997,88.777,0.429,88.777,414.06899699999997
KY,Trimble County,6071,38.5847,-85.4117,BIT,COAL,0.32448,2594.1,7373638.0,1890.809,0.513,1890.809,7373.638
LA,Acadia Power Station,55173,30.428611,-92.413056,NG,GAS,0.46808,1389.2,5696264.0,187.87,0.066,187.87,5696.264
LA,Agrilectric Power Partners Ltd,10593,30.2012,-93.1269,AB,BIOMASS,0.79893,12.1,84683.0,67.136,1.586,67.136,84.683
LA,Arsenal Hill Power Plant,1416,32.5181,-93.7611,NG,GAS,0.55334,749.0,3630610.0,275.882,0.152,275.882,3630.61
LA,Bayou Cove Peaking Power Plant,55433,30.2825,-92.5997,NG,GAS,0.04251,416.0,154915.0,39.965,0.516,39.965,154.915
LA,Big Cajun 1,1464,30.6739,-91.3556,NG,GAS,0.0621,492.8,268065.0,131.205,0.979,131.205,268.065
LA,Big Cajun 2,6055,30.7261,-91.3692,SUB,COAL,0.13945,1902.9,2324613.0,1388.803,1.195,1388.803,2324.613
LA,Brame Energy Center,6190,31.395,-92.716667,SUB,COAL,0.27451,1707.3,4105506.0,3784.628,1.844,3784.628,4105.506
LA,CITGO Refinery Powerhouse,52175,30.1826,-93.3234,PRG,OTHF,0.26548,75.0,174419.58,20.074,0.23,20.074,174.41958
LA,Calcasieu Plant,55165,30.1608,-93.345,NG,GAS,0.03319,358.8,104320.0,51.019,0.978,51.019,104.32
LA,Carville Energy Center,55404,30.2294,-91.065,NG,GAS,0.66574,555.0,3236671.0,335.64,0.207,335.64,3236.671
LA,Coughlin Power Station,1396,30.8439,-92.261111,NG,GAS,0.47235,922.8,3818358.0,488.622,0.256,488.622,3818.358
LA,D G Hunter,6558,31.3207,-92.4613,NG,GAS,0.20665,65.1,117849.9,1373.624,23.311,1373.624,117.84989999999999
LA,DeRidder Mill,10488,30.8606,-93.3756,BLQ,BIOMASS,0.72207,61.5,389008.34,203.792,1.048,203.792,389.00834000000003
LA,Dow St Charles Operations,50152,29.9861,-90.4414,NG,GAS,0.65495,323.6,1856617.0,1453.074,1.565,1453.074,1856.617
LA,ExxonMobil Baton Rouge Turbine Generator,10690,30.489722,-91.187222,NG,GAS,0.85639,85.3,639915.0,508.452,1.589,508.452,639.915
LA,Formosa Plastics,54518,30.4992,-91.1872,NG,GAS,0.41853,100.8,369564.0,306.178,1.657,306.178,369.564
LA,Gaylord Container Bogalusa,54427,30.7811,-89.8575,BLQ,BIOMASS,0.46165,99.5,402385.897,180.307,0.896,180.307,402.385897
LA,Geismar,10319,30.2,-91.0,NG,GAS,0.79325,84.1,584403.4,512.908,1.755,512.908,584.4034
LA,Geismar Cogen,56787,30.209,-90.9921,NG,GAS,0.68553,83.9,503840.54,424.982,1.687,424.982,503.84054
LA,Gramercy Holdings LLC,50846,30.054,-90.6693,NG,GAS,0.30929,85.3,231112.86,143.366,1.241,143.366,231.11285999999998
LA,Hargis-Hebert Electric Generating Statio,56283,30.1694,-91.9923,NG,GAS,0.05204,100.8,45956.0,21.321,0.928,21.321,45.956
LA,Houma,1439,29.5806,-90.7225,NG,GAS,0.0,78.9,-1089.0,0.0,,0.0,-1.089
LA,International Paper Red River Mill,58108,31.905833,-93.1725,BLQ,BIOMASS,0.53682,78.8,370557.0,87.459,0.472,87.459,370.557
LA,LEPA Unit No. 1,58478,29.691111,-91.192778,NG,GAS,0.28216,74.1,183157.0,24.241,0.265,24.241,183.157
LA,LSU Cogen,58428,30.410556,-91.181389,NG,GAS,0.26291,19.6,45140.76,37.672,1.669,37.672,45.14076
LA,LaO Energy Systems,52006,30.3186,-91.2325,NG,GAS,0.44286,464.5,1801995.0,1784.493,1.981,1784.493,1801.995
LA,Lake Charles Polymers,57884,30.196571,-93.32197,NG,GAS,0.66575,31.1,181373.0,1058.566,11.673,1058.566,181.373
LA,Lake Charles Power Station,60927,30.27099,-93.28861,NG,GAS,0.67362,1000.0,5900917.0,146.022,0.049,146.022,5900.917
LA,Lieberman Power Plant,1417,32.7047,-93.9597,NG,GAS,0.06972,228.0,139249.0,159.116,2.285,159.116,139.249
LA,Little Gypsy,1402,30.005067,-90.461694,NG,GAS,0.06556,1002.9,575976.0,962.878,3.343,962.878,575.976
LA,Louisiana 1,1391,30.4922,-91.1864,PRG,OTHF,0.79363,450.9,3134763.023,515.247,0.329,515.247,3134.763023
LA,Louisiana Sugar Refining,10301,30.0497,-90.6839,NG,GAS,0.39443,6.7,23150.0,10.77,0.93,10.77,23.15
LA,Louisiana Tech University Power Plant,54240,32.5256,-92.6497,NG,GAS,0.70976,7.5,46631.0,39.181,1.68,39.181,46.631
LA,Mansfield Mill,54091,32.1575,-93.5562,NG,GAS,0.58237,172.0,877466.0,528.177,1.204,528.177,877.466
LA,Nelson Industrial Steam Company,50030,30.2844,-93.2911,PC,OIL,0.13857,1433.6,1740153.0,100.257,0.115,100.257,1740.153
LA,Neptune Gas Processing Plant,56139,29.7336,-91.4431,OTH,OTHF,0.2863,4.5,11286.0,10.708,1.898,10.708,11.286
LA,New Orleans Power,60928,30.0081,-89.9372,NG,GAS,0.15754,131.6,181618.997,4323.921,47.615,4323.921,181.618997
LA,Ninemile Point,1403,29.9472,-90.1458,NG,GAS,0.37661,2439.7,8048751.0,4614.748,1.147,4614.748,8048.751
LA,Oak Point Cogen,55857,29.811956,-90.00843,NG,GAS,0.45064,23.5,92769.0,78.567,1.694,78.567,92.769
LA,Ouachita Plant,55467,32.7061,-92.0683,NG,GAS,0.47183,903.9,3736012.0,217.768,0.117,217.768,3736.012
LA,PPG Plant C Caustic,50490,30.226444,-93.293765,NG,GAS,0.20226,3.4,6024.0,2.022,0.671,2.022,6.024
LA,PPG Powerhouse C,50489,30.22612,-93.295173,NG,GAS,0.55372,357.7,1735044.0,1279.321,1.475,1279.321,1735.044
LA,Perryville Power Station,55620,32.6908,-92.0183,NG,GAS,0.58417,824.1,4217187.0,223.659,0.106,223.659,4217.187
LA,Plant 31 Paper Mill,50028,32.486787,-92.149597,BLQ,BIOMASS,0.66556,84.2,490914.87,175.588,0.715,175.588,490.91487
LA,Plaquemine Cogen Facility,55419,30.3217,-91.2347,NG,GAS,0.57472,987.0,4969129.0,256.575,0.103,256.575,4969.129
LA,Port Allen (LA),50389,30.477,-91.211,NG,GAS,0.73049,7.6,48633.0,39.328,1.617,39.328,48.633
LA,R S Cogen LLC,55117,30.221,-93.2826,NG,GAS,0.48889,493.0,2111359.23,411.781,0.39,411.781,2111.35923
LA,Shell Chemical,56248,30.187508,-90.983963,NG,GAS,0.79966,80.0,560402.0,470.784,1.68,470.784,560.402
LA,St Francisville Mill,10697,30.7108,-91.3236,BLQ,BIOMASS,1.05929,12.5,115992.72,46.847,0.808,46.847,115.99272
LA,St. Charles Power Station,60926,30.01,-90.460833,NG,GAS,0.57757,1000.0,5059476.0,144.299,0.057,144.299,5059.476
LA,Sterlington,1404,32.7047,-92.0792,NG,GAS,0.0,59.3,0.0,0.0,,0.0,0.0
LA,T J Labbe Electric Generating Station,56108,30.2554,-92.0433,NG,GAS,0.05269,100.8,46525.0,22.063,0.948,22.063,46.525
LA,Taft Cogeneration Facility,55089,29.9888,-90.4599,NG,GAS,0.7554,894.2,5917200.0,595.654,0.201,595.654,5917.2
LA,Teche Power Station,1400,29.822222,-91.5425,NG,GAS,0.04984,390.7,170563.0,205.455,2.409,205.455,170.563
LA,Washington Parish Energy Center,55486,30.791389,-89.909166,NG,GAS,0.09801,399.6,343098.0,41.901,0.244,41.901,343.098
LA,Waterford 1 & 2,8056,29.998884,-90.47684,NG,GAS,0.02936,932.0,239694.0,230.617,1.924,230.617,239.694
LA,Westlake Plaquemine,55051,30.2586,-91.185,NG,GAS,0.55208,306.0,1479885.024,1234.474,1.668,1234.474,1479.885024
LA,Westrock Hodge (LA),50810,32.2752,-92.7277,BLQ,BIOMASS,0.70873,66.4,412245.27,240.454,1.167,240.454,412.24527
MA,Ameresco Chicopee Energy,56426,42.162647,-72.536701,LFG,BIOMASS,0.2057,7.8,14055.0,0.0,0.0,0.0,14.055
MA,Amherst College Co Gen,58185,42.371667,-72.512222,NG,GAS,0.49724,1.2,5227.0,4.282,1.639,4.282,5.227
MA,Bellingham,10307,42.0925,-71.4833,NG,GAS,0.0288,386.1,97425.0,36.007,0.739,36.007,97.425
MA,Bellingham Power Generation LLC,55211,42.110577,-71.453468,NG,GAS,0.63552,578.0,3217829.0,74.767,0.046,74.767,3217.829
MA,Berkshire Power,55041,42.0476,-72.6478,NG,GAS,0.02771,289.0,70140.0,5.467,0.156,5.467,70.14
MA,Blackstone Power Generation LLC,55212,42.059876,-71.515811,NG,GAS,0.52307,578.0,2648426.0,69.928,0.053,69.928,2648.426
